crime_date,location_description,location_category,count
2023-08-10,CTA BUS,other,1
2023-08-10,RESTAURANT,indoor,15
2023-08-10,ALLEY,outdoor,22
2023-08-10,CTA TRAIN,other,3
2023-08-10,AIRPORT TERMINAL MEZZANINE - NON-SECURE AREA,other,1
2023-08-10,CHA PARKING LOT / GROUNDS,outdoor,4
2023-08-10,WAREHOUSE,other,1
2023-08-10,LIBRARY,indoor,1
2023-08-10,SCHOOL - PUBLIC GROUNDS,indoor,2
2023-08-10,SCHOOL - PUBLIC BUILDING,indoor,1
2023-08-10,OTHER COMMERCIAL TRANSPORTATION,other,1
2023-08-10,GROCERY FOOD STORE,indoor,13
2023-08-10,HOTEL / MOTEL,indoor,1
2023-08-10,RESIDENCE - PORCH / HALLWAY,indoor,10
2023-08-10,DRIVEWAY - RESIDENTIAL,outdoor,1
2023-08-10,RESIDENCE - GARAGE,indoor,10
2023-08-10,CHA APARTMENT,other,1
2023-08-10,VEHICLE NON-COMMERCIAL,other,3
2023-08-10,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,other,1
2023-08-10,MEDICAL / DENTAL OFFICE,other,1
2023-08-10,STREET,outdoor,244
2023-08-11,TAVERN / LIQUOR STORE,other,1
2023-08-11,HOSPITAL BUILDING / GROUNDS,indoor,3
2023-08-11,RESTAURANT,indoor,10
2023-08-11,DRUG STORE,indoor,4
2023-08-11,LIBRARY,indoor,1
2023-08-11,CTA BUS,other,2
2023-08-11,TAXICAB,other,1
2023-08-11,CHA APARTMENT,other,1
2023-08-11,RESIDENCE - GARAGE,indoor,4
2023-08-11,VACANT LOT / LAND,other,1
2023-08-11,SMALL RETAIL STORE,indoor,15
2023-08-11,SPORTS ARENA / STADIUM,other,2
2023-08-11,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,other,1
2023-08-11,BANK,indoor,4
2023-08-11,DRIVEWAY - RESIDENTIAL,outdoor,6
2023-08-11,POLICE FACILITY / VEHICLE PARKING LOT,other,6
2023-08-11,CTA TRAIN,other,4
2023-08-11,PARKING LOT,other,1
2023-08-11,RESIDENCE - YARD (FRONT / BACK),other,4
2023-08-11,GOVERNMENT BUILDING / PROPERTY,indoor,2
2023-08-11,CTA STATION,other,3
2023-08-11,ALLEY,outdoor,14
2023-08-11,CTA PLATFORM,other,2
2023-08-11,RESIDENCE - PORCH / HALLWAY,indoor,7
2023-08-11,AUTO / BOAT / RV DEALERSHIP,other,1
2023-08-11,APARTMENT,indoor,155
2023-08-11,ABANDONED BUILDING,other,1
2023-08-11,VEHICLE NON-COMMERCIAL,other,11
2023-08-11,PARKING LOT / GARAGE (NON RESIDENTIAL),outdoor,29
2023-08-11,CONVENIENCE STORE,indoor,4
2023-08-11,SCHOOL - PUBLIC GROUNDS,indoor,2
2023-08-11,HOTEL / MOTEL,indoor,2
2023-08-11,VEHICLE - COMMERCIAL,other,1
2023-08-11,OTHER (SPECIFY),other,11
2023-08-11,COMMERCIAL / BUSINESS OFFICE,indoor,13
2023-08-11,PARK PROPERTY,outdoor,4
2023-08-11,GROCERY FOOD STORE,indoor,3
2023-08-11,STREET,outdoor,239
2023-08-11,DEPARTMENT STORE,indoor,12
2023-08-11,RESIDENCE,indoor,100
2023-08-11,CTA PARKING LOT / GARAGE / OTHER PROPERTY,other,2
2023-08-11,GAS STATION,outdoor,5
2023-08-11,BAR OR TAVERN,indoor,8
2023-08-11,NURSING / RETIREMENT HOME,other,3
2023-08-11,MEDICAL / DENTAL OFFICE,other,1
2023-08-11,ATHLETIC CLUB,other,2
2023-08-11,SIDEWALK,outdoor,39
2023-08-11,LAKEFRONT / WATERFRONT / RIVERBANK,outdoor,1
2023-08-12,RESIDENCE - PORCH / HALLWAY,indoor,15
2023-08-12,SCHOOL - PUBLIC GROUNDS,indoor,1
2023-08-12,GROCERY FOOD STORE,indoor,8
2023-08-12,RESTAURANT,indoor,29
2023-08-12,FACTORY / MANUFACTURING BUILDING,other,1
2023-08-12,ALLEY,outdoor,30
2023-08-12,RESIDENCE - GARAGE,indoor,11
2023-08-12,VACANT LOT / LAND,other,4
2023-08-12,CHA PARKING LOT / GROUNDS,outdoor,1
2023-08-12,GOVERNMENT BUILDING / PROPERTY,indoor,1
2023-08-12,CLEANING STORE,other,1
2023-08-12,SMALL RETAIL STORE,indoor,22
2023-08-12,HOTEL / MOTEL,indoor,2
2023-08-12,VEHICLE NON-COMMERCIAL,other,13
2023-08-12,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,other,1
2023-08-12,SIDEWALK,outdoor,41
2023-08-12,NURSING / RETIREMENT HOME,other,3
2023-08-12,STREET,outdoor,236
2023-08-12,CTA PLATFORM,other,2
2023-08-12,CTA TRAIN,other,5
2023-08-12,CTA STATION,other,1
2023-08-12,ABANDONED BUILDING,other,2
2023-08-12,RESIDENCE - YARD (FRONT / BACK),other,8
2023-08-12,BANK,indoor,4
2023-08-12,GAS STATION,outdoor,11
2023-08-12,PARKING LOT / GARAGE (NON RESIDENTIAL),outdoor,35
2023-08-12,TAVERN / LIQUOR STORE,other,2
2023-08-12,DRIVEWAY - RESIDENTIAL,outdoor,5
2023-08-12,AIRPORT PARKING LOT,other,1
2023-08-12,PARK PROPERTY,outdoor,9
2023-08-12,HOSPITAL BUILDING / GROUNDS,indoor,5
2023-08-12,CHA APARTMENT,other,1
2023-08-12,COMMERCIAL / BUSINESS OFFICE,indoor,8
2023-08-12,SPORTS ARENA / STADIUM,other,6
2023-08-12,OTHER (SPECIFY),other,18
2023-08-12,DEPARTMENT STORE,indoor,21
2023-08-12,HIGHWAY / EXPRESSWAY,outdoor,1
2023-08-12,SCHOOL - PRIVATE BUILDING,other,1
2023-08-12,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,other,5
2023-08-12,APARTMENT,indoor,136
2023-08-12,COLLEGE / UNIVERSITY - GROUNDS,other,1
2023-08-12,BAR OR TAVERN,indoor,11
2023-08-12,CONVENIENCE STORE,indoor,6
2023-08-12,DRUG STORE,indoor,6
2023-08-12,ATHLETIC CLUB,other,2
2023-08-12,CTA BUS,other,2
2023-08-12,RESIDENCE,indoor,86
2023-08-12,CURRENCY EXCHANGE,indoor,1
2023-08-13,BAR OR TAVERN,indoor,12
2023-08-13,POLICE FACILITY / VEHICLE PARKING LOT,other,3
2023-08-13,CAR WASH,other,1
2023-08-13,RESTAURANT,indoor,20
2023-08-13,PARKING LOT / GARAGE (NON RESIDENTIAL),outdoor,25
2023-08-13,OTHER (SPECIFY),other,7
